carat,table,x,y,z,cut_Ideal,cut_Premium,color_E,color_I,clarity_SI2,clarity_VVS1,price
0.57,55.0,5.41,5.39,3.28,True,False,False,False,False,False,1613.0
0.54,55.0,5.24,5.26,3.22,True,False,True,False,False,False,1613.0
0.6,57.0,5.43,5.47,3.3,True,False,True,False,False,False,1613.0
0.47,56.0,4.86,4.89,3.18,False,False,True,False,False,True,1613.0
0.5,57.0,5.03,5.04,3.09,False,False,False,False,False,False,1613.0
0.5,61.0,5.01,5.07,3.1,False,False,False,False,False,False,1613.0
0.57,55.0,5.28,5.27,3.38,False,False,False,False,False,False,1613.0
0.57,58.0,5.33,5.3,3.28,False,True,False,False,False,False,1613.0
0.57,58.0,5.42,5.38,3.21,False,True,True,False,False,False,1613.0
0.57,56.0,5.33,5.3,3.29,True,False,True,False,False,False,1613.0
0.57,57.0,5.37,5.32,3.27,True,False,True,False,False,False,1613.0
0.57,57.0,5.33,5.31,3.31,True,False,True,False,False,False,1613.0
0.57,55.0,5.37,5.31,3.32,True,False,True,False,False,False,1613.0
0.56,56.0,5.2,5.22,3.23,False,False,False,False,False,False,1614.0
0.61,58.0,5.37,5.34,3.3,False,True,False,False,False,False,1614.0
0.51,60.0,5.2,5.19,3.15,False,True,True,False,False,False,1614.0
0.5,55.0,5.13,5.16,3.16,True,False,True,False,False,False,1614.0
0.5,55.0,5.12,5.14,3.15,True,False,False,False,False,False,1614.0
0.51,54.0,5.16,5.13,3.19,True,False,True,False,False,False,1614.0
0.5,59.0,5.09,5.04,3.11,False,True,False,False,False,False,1614.0
0.61,61.0,5.53,5.5,3.31,False,True,False,True,False,False,1614.0
0.62,58.8,5.48,5.52,3.37,True,False,False,True,False,False,1615.0
0.62,57.0,5.47,5.5,3.44,True,False,False,True,False,False,2401.0
0.5,54.9,5.08,5.12,3.21,False,False,False,False,False,False,1615.0
0.5,59.0,5.1,5.12,3.14,False,False,False,False,False,False,1615.0
0.53,55.0,5.23,5.26,3.22,True,False,False,False,False,False,1615.0
0.54,56.0,5.27,5.32,3.23,True,False,False,False,False,False,1615.0
0.48,55.0,5.02,5.06,3.12,True,False,False,False,False,False,1615.0
0.53,57.0,5.26,5.21,3.22,True,False,False,False,False,False,1615.0
0.47,56.0,4.96,4.99,3.09,False,False,False,False,False,False,1616.0
0.48,57.0,5.14,5.18,3.05,False,False,True,False,False,False,1616.0
0.51,60.0,5.18,5.26,3.07,False,False,False,False,False,False,1616.0
0.56,55.0,5.33,5.37,3.29,True,False,False,True,False,True,1616.0
0.62,54.0,5.51,5.6,3.4,True,False,False,False,False,False,1616.0
0.56,55.0,5.28,5.33,3.29,True,False,False,False,False,False,1616.0
0.56,55.0,5.3,5.34,3.29,True,False,False,False,False,False,1616.0
0.47,55.0,5.03,5.01,3.06,True,False,False,False,False,False,1617.0
0.7,60.0,5.28,5.3,3.29,False,False,False,False,False,False,1617.0
0.57,58.0,5.24,5.27,3.31,False,False,False,False,False,False,1617.0
0.52,57.0,5.22,5.19,3.23,True,False,True,False,False,False,1617.0
0.55,59.0,5.29,5.24,3.26,False,True,False,False,False,False,1617.0
0.5,56.0,5.11,5.07,3.14,True,False,True,False,False,False,1617.0
0.59,59.0,5.32,5.41,3.3,False,False,False,False,False,False,1618.0
0.52,57.0,5.22,5.26,3.15,False,False,False,False,False,False,1618.0
0.47,53.0,5.0,5.04,3.12,True,False,False,False,False,False,1618.0
0.62,56.0,5.51,5.49,3.38,True,False,False,False,False,False,2401.0
0.53,55.0,5.21,5.24,3.22,True,False,False,False,False,False,2401.0
0.7,56.0,5.66,5.72,3.53,False,False,False,False,False,False,1619.0
0.56,57.0,5.35,5.42,3.28,True,False,False,False,False,False,1619.0
0.5,56.0,5.1,5.13,3.18,True,False,True,False,False,False,1619.0
0.54,55.0,5.26,5.23,3.25,True,False,False,False,False,False,1619.0
0.54,55.0,5.15,5.11,3.29,False,False,False,False,False,False,1619.0
0.52,55.0,5.19,5.17,3.53,True,False,False,True,False,True,1619.0
0.52,58.0,5.12,5.1,3.22,False,True,False,True,False,True,1619.0
0.51,56.0,5.23,5.18,3.53,True,False,False,False,False,False,1619.0
0.51,58.0,5.13,5.09,3.14,False,True,False,False,False,False,1619.0
0.51,58.0,5.13,5.06,3.17,False,True,False,False,False,False,1619.0
0.51,57.0,5.11,5.08,3.19,True,False,False,False,False,False,1619.0
0.51,57.0,5.16,5.11,3.13,True,False,False,False,False,False,1619.0
0.52,58.0,5.22,5.16,3.16,False,True,False,False,False,False,1619.0
0.51,57.0,5.1,5.06,3.19,True,False,False,False,False,False,1619.0
0.52,55.4,5.13,5.17,3.18,True,False,False,False,False,False,1620.0
0.59,58.0,5.31,5.34,3.35,False,False,False,False,False,False,1621.0
0.52,54.0,5.14,5.17,3.2,True,False,False,False,False,False,1621.0
0.52,55.0,5.11,5.15,3.22,False,False,True,False,False,False,1621.0
0.52,56.0,5.17,5.21,3.18,True,False,True,False,False,False,1621.0
0.52,58.0,5.21,5.28,3.12,False,False,False,False,False,False,1621.0
0.52,57.0,5.12,5.14,3.2,True,False,True,False,False,False,1621.0
0.53,57.0,5.2,5.23,3.23,True,False,False,False,False,False,1621.0
0.55,56.0,5.26,5.28,3.25,True,False,True,False,False,False,1621.0
0.55,57.0,5.36,5.38,3.22,True,False,True,False,False,False,1621.0
0.53,56.0,5.2,5.23,3.21,True,False,False,False,False,False,1621.0
0.41,58.0,4.82,4.84,2.95,True,False,False,False,False,False,1621.0
0.42,55.0,4.85,4.83,2.99,True,False,False,False,False,True,1621.0
0.42,56.0,4.8,4.76,3.0,True,False,False,False,False,True,1621.0
0.42,56.0,4.82,4.79,2.96,True,False,False,False,False,True,1621.0
0.42,56.0,4.82,4.79,2.97,True,False,False,False,False,True,1621.0
0.54,57.0,5.25,5.2,3.28,True,False,False,False,False,False,1621.0
0.7,59.0,5.8,5.77,3.47,False,True,False,False,False,False,1621.0
0.61,59.0,5.42,5.45,3.39,False,False,False,False,False,False,1622.0
0.56,55.0,5.33,5.35,3.26,True,False,False,True,False,True,1622.0
0.56,59.0,5.29,5.33,3.22,False,True,False,True,False,True,1622.0
0.59,55.0,5.32,5.39,3.37,False,False,False,False,False,False,1622.0
0.59,56.0,5.35,5.33,3.36,True,False,False,False,False,False,1622.0
0.52,58.0,5.7,5.2,3.16,False,True,True,False,False,False,1622.0
0.52,60.0,5.24,5.19,3.08,False,True,False,False,False,False,1622.0
0.59,59.0,5.28,5.33,3.33,False,False,False,False,False,False,1623.0
0.51,54.0,5.12,5.17,3.18,True,False,False,False,False,False,1623.0
0.5,63.0,5.14,5.09,3.13,False,False,True,False,False,False,1623.0
0.5,56.0,5.16,5.11,3.17,True,False,False,False,False,False,1623.0
0.62,63.0,5.58,5.61,3.29,False,False,True,False,True,False,1624.0
0.5,60.0,5.07,5.11,3.12,False,True,True,False,False,False,1624.0
0.5,58.0,5.07,5.12,3.13,False,True,True,False,False,False,1624.0
0.5,58.0,5.07,5.09,3.14,False,True,True,False,False,False,1624.0
0.5,59.0,5.09,5.13,3.14,False,False,True,False,False,False,1624.0
0.5,54.0,5.08,5.11,3.17,True,False,True,False,False,False,1624.0
0.5,61.0,5.11,5.13,3.13,False,False,True,False,False,False,1624.0
0.5,55.0,5.07,5.11,3.17,True,False,False,False,False,False,1624.0
0.5,57.0,5.04,5.12,3.19,False,False,True,False,False,False,1624.0
0.5,55.0,5.06,5.11,3.14,True,False,True,False,False,False,1624.0
0.5,56.0,5.07,5.11,3.13,False,False,True,False,False,False,1624.0
0.5,58.0,5.15,5.19,3.09,False,True,False,False,False,False,1624.0
0.5,60.0,5.13,5.17,3.06,False,False,False,False,False,False,1624.0
0.5,54.0,5.07,5.1,3.19,False,False,True,False,False,False,1624.0
0.5,60.0,5.05,5.09,3.16,False,True,True,False,False,False,1624.0
0.5,57.0,5.11,5.14,3.15,True,False,True,False,False,False,1624.0
0.7,58.0,5.06,5.12,3.12,False,False,True,False,False,False,1624.0
0.5,58.0,5.05,5.71,3.14,False,False,True,False,False,False,1624.0
0.5,59.0,5.04,5.09,3.15,False,True,False,False,False,False,1624.0
0.5,59.0,5.05,5.1,3.11,False,False,True,False,False,False,1624.0
0.5,60.0,5.09,5.12,3.1,False,True,False,False,False,False,1624.0
0.5,59.0,5.12,5.16,3.08,False,True,False,False,False,False,1624.0
0.5,57.0,5.12,5.15,3.08,True,False,True,False,False,False,1624.0
0.5,54.0,5.11,5.13,3.18,True,False,True,False,False,False,1624.0
0.5,59.0,5.09,5.14,3.12,False,False,False,False,False,False,1624.0
0.5,57.0,5.08,5.11,3.13,True,False,True,False,False,False,1624.0
0.5,55.0,5.07,5.09,3.16,True,False,True,False,False,False,1624.0
0.5,57.0,5.13,5.15,3.15,True,False,True,False,False,False,1624.0
0.5,55.0,5.05,5.11,3.15,True,False,False,False,False,False,1624.0
0.5,54.0,5.08,5.11,3.19,True,False,True,False,False,False,1624.0
0.5,58.0,5.07,5.11,3.18,False,True,False,False,False,False,1624.0
0.5,60.0,5.11,5.14,3.06,False,True,False,False,False,False,1624.0
0.5,57.0,5.06,5.09,3.19,False,False,True,False,False,False,1624.0
0.5,55.0,5.09,5.14,3.15,True,False,True,False,False,False,1624.0
0.5,55.0,5.06,5.22,3.19,False,False,False,False,False,False,1624.0
0.5,60.0,5.06,5.08,3.17,False,True,False,False,False,False,1624.0
0.52,57.0,5.22,5.19,3.19,True,False,False,False,False,False,1624.0
0.53,56.0,5.21,5.25,3.22,True,False,False,False,False,False,1624.0
0.39,57.0,4.74,4.77,2.85,True,False,False,False,False,False,1624.0
0.55,58.0,5.42,5.46,3.16,False,False,False,False,False,False,1624.0
0.53,62.8,5.13,5.16,3.18,False,False,False,False,False,False,1624.0
0.52,54.0,5.19,5.16,3.21,True,False,False,False,False,False,1624.0
0.52,55.0,5.19,5.15,3.2,True,False,False,False,False,False,1624.0
0.51,54.0,5.1,5.07,3.27,False,False,True,False,False,False,1624.0
0.51,57.0,5.1,5.09,3.2,True,False,True,False,False,False,1624.0
0.51,59.0,5.12,5.09,3.15,False,True,True,False,False,False,1624.0
0.51,59.0,5.15,5.13,3.15,False,True,True,False,False,False,1624.0
0.51,55.0,5.12,5.05,3.27,False,False,True,False,False,False,1624.0
0.52,60.0,5.18,5.15,3.19,False,True,True,False,False,False,1624.0
0.52,58.0,5.18,5.24,3.2,False,False,True,False,False,False,1625.0
0.6,57.0,5.36,5.43,3.35,True,False,False,False,False,False,1625.0
0.55,56.0,5.23,5.27,3.28,False,False,False,False,False,False,1625.0
0.6,58.0,5.46,5.5,3.33,False,True,True,False,False,False,1625.0
0.56,57.0,5.3,5.32,3.27,True,False,True,False,False,False,1625.0
0.52,56.0,5.17,5.2,3.19,True,False,False,False,False,True,1625.0
0.42,56.0,5.7,4.86,2.97,True,False,False,False,False,True,1625.0
0.56,56.0,5.32,5.27,3.25,True,False,False,False,False,False,1625.0
0.53,55.0,5.23,5.24,3.2,True,False,False,False,False,False,1625.0
0.52,56.0,5.19,5.23,3.18,True,False,False,False,False,False,1625.0
0.52,57.0,5.19,5.37,3.2,True,False,False,False,False,False,1625.0
0.52,56.0,5.02,5.14,3.27,False,False,True,False,False,False,1625.0
0.53,58.0,5.31,5.38,3.12,False,False,False,False,False,False,1625.0
0.7,58.0,5.46,5.5,3.61,False,False,False,True,True,False,1625.0
0.71,57.0,5.64,5.7,3.55,False,False,False,False,False,False,1626.0
0.58,55.0,5.36,5.38,3.32,True,False,False,True,False,False,1626.0
0.5,55.0,5.11,5.14,3.16,True,False,False,False,False,False,1626.0
0.5,56.0,5.11,5.71,3.15,True,False,False,False,False,False,1626.0
0.5,61.0,5.28,5.25,3.04,False,False,False,False,False,False,1626.0
0.56,57.0,5.34,5.39,3.22,False,False,False,False,False,False,1627.0
0.5,60.0,5.02,5.08,3.17,False,False,False,False,False,False,1627.0
0.5,57.0,5.05,5.08,3.21,False,False,False,False,False,False,1627.0
0.51,57.0,5.06,5.09,3.21,False,False,False,False,False,False,1627.0
0.51,59.0,5.11,5.13,3.11,False,True,False,False,False,False,1627.0
0.7,57.0,5.43,5.46,3.37,True,False,False,True,False,False,1627.0
0.54,56.0,5.24,5.18,3.21,False,True,False,False,False,False,1627.0
0.51,56.0,5.18,5.21,3.16,False,False,False,False,False,False,1628.0
0.51,56.0,5.1,5.13,3.18,False,False,False,False,False,False,1628.0
0.51,56.0,5.16,5.2,3.15,False,False,False,False,False,False,1628.0
0.51,57.0,5.1,5.12,3.18,False,False,False,False,False,False,1628.0
0.5,56.0,5.14,5.16,3.15,False,False,False,False,False,False,1628.0
0.73,60.0,5.98,5.93,3.39,False,False,True,False,False,False,1628.0
0.5,56.0,5.1,5.13,3.17,True,False,False,False,False,False,1628.0
0.5,54.0,5.13,5.16,3.18,True,False,False,False,False,False,1628.0
0.63,54.0,5.52,5.56,3.42,True,False,False,False,False,False,1628.0
0.63,55.0,5.49,5.54,3.42,True,False,False,False,False,False,1628.0
0.55,59.0,5.2,5.71,3.23,False,False,True,False,False,False,1629.0
0.52,58.0,5.7,5.17,3.21,False,False,False,False,False,False,1629.0
0.64,54.0,5.5,5.52,3.46,False,False,False,False,True,False,1629.0
0.52,56.0,5.12,5.16,3.21,True,False,False,False,False,False,1629.0
0.52,54.0,5.13,5.18,3.19,True,False,False,False,False,False,1629.0
0.52,54.0,5.15,5.18,3.22,True,False,False,False,False,False,1629.0
0.5,60.0,5.04,5.01,3.16,False,True,True,False,False,False,1629.0
0.5,59.0,5.21,5.15,3.05,False,True,False,False,False,False,1629.0
0.5,60.0,5.1,5.05,3.1,False,True,False,False,False,False,1629.0
0.5,62.0,5.1,5.08,3.09,False,True,False,False,False,False,1629.0
0.5,60.0,5.1,5.08,3.07,False,True,False,False,False,False,1629.0
0.5,56.0,5.16,5.11,3.15,False,True,True,False,False,False,1629.0
0.5,56.0,5.17,5.12,3.14,True,False,True,False,False,False,1629.0
0.5,54.0,5.14,5.1,3.22,True,False,True,False,False,False,1629.0
0.5,56.0,5.12,5.11,3.18,True,False,True,False,False,False,1629.0
0.5,63.0,5.12,5.08,3.06,False,False,True,False,False,False,1629.0
0.5,56.0,5.12,5.08,3.13,True,False,True,False,False,False,1629.0
0.5,59.0,5.12,5.08,3.15,False,True,True,False,False,False,1629.0
0.5,58.0,5.1,5.07,3.12,False,True,True,False,False,False,1629.0
0.5,57.0,5.1,5.05,3.15,True,False,True,False,False,False,1629.0
0.5,54.0,5.09,5.04,3.19,True,False,True,False,False,False,1629.0
0.5,57.0,5.1,5.04,3.17,True,False,True,False,False,False,1629.0
0.5,54.0,5.08,5.03,3.21,False,False,True,False,False,False,1629.0
0.5,58.0,5.06,5.04,3.2,False,False,True,False,False,False,1629.0
0.5,58.0,5.07,5.04,3.21,False,False,True,False,False,False,1629.0
0.5,62.0,5.07,5.03,3.15,False,True,True,False,False,False,1629.0
0.5,57.0,5.06,5.03,3.19,False,False,True,False,False,False,1629.0
0.7,56.0,5.06,5.03,3.19,False,False,True,False,False,False,1629.0
0.5,57.0,5.04,4.99,3.16,True,False,True,False,False,False,1629.0
0.5,60.0,5.03,5.0,3.14,False,True,True,False,False,False,1629.0
0.76,55.0,5.83,5.71,3.65,False,True,False,False,False,False,1629.0
0.5,60.0,5.16,5.14,3.13,False,True,False,False,False,False,1629.0
0.5,59.0,5.09,5.06,3.22,False,False,True,False,False,False,1629.0
0.55,57.6,5.23,5.28,3.27,False,True,True,False,False,False,1630.0
0.54,59.0,5.22,5.24,3.22,True,False,False,False,False,False,1630.0
0.53,56.0,5.2,5.22,3.21,True,False,False,False,False,False,1630.0
0.59,57.0,5.34,5.37,3.33,True,False,True,False,False,False,1630.0
0.53,58.0,5.24,5.29,3.16,False,True,False,False,False,False,1631.0
0.53,57.0,5.2,5.26,3.21,False,False,False,False,False,False,1631.0
0.53,55.0,5.22,5.24,3.24,True,False,False,False,False,False,1631.0
0.53,58.0,5.17,5.2,3.21,False,False,False,False,False,False,1631.0
0.53,55.0,5.19,5.23,3.22,True,False,False,False,False,False,1631.0
0.53,55.0,5.2,5.71,3.22,True,False,False,False,False,False,1631.0
0.53,58.0,5.18,5.22,3.17,False,True,False,False,False,False,1631.0
0.53,56.0,5.22,5.26,3.2,True,False,False,False,False,False,1631.0
0.53,56.0,5.19,5.23,3.24,True,False,False,False,False,False,1631.0
0.53,55.0,5.23,5.26,3.18,False,False,False,False,False,False,1631.0
0.53,60.0,5.18,5.21,3.19,False,True,False,False,False,False,1631.0
0.53,56.0,5.15,5.23,3.2,True,False,False,False,False,False,1631.0
0.56,57.0,5.25,5.27,3.26,True,False,False,False,False,False,1631.0
0.73,56.0,5.6,5.53,3.6,False,False,False,False,True,False,1631.0
0.74,59.0,5.82,5.78,3.67,False,False,True,False,True,False,1632.0
0.5,57.0,5.16,5.13,3.16,True,False,False,False,False,False,1632.0
0.58,53.7,5.35,5.38,3.34,True,False,False,False,False,False,1632.0
0.51,56.0,5.18,5.24,3.14,True,False,False,False,False,False,1632.0
0.7,57.0,5.16,5.21,3.13,True,False,False,False,False,False,1632.0
0.51,57.0,5.25,5.28,3.11,True,False,False,False,False,False,1632.0
0.51,54.0,5.15,5.18,3.19,True,False,False,False,False,False,1632.0
0.5,60.0,5.04,5.02,3.18,False,False,False,False,False,False,1632.0
0.57,54.6,5.43,5.46,3.26,False,False,False,False,False,False,1633.0
0.51,60.0,5.04,5.06,3.19,False,False,False,False,False,False,1633.0
0.58,55.8,5.39,5.41,3.3,False,False,False,False,False,False,1633.0
0.51,56.0,5.12,5.15,3.17,True,False,False,False,False,False,1633.0
0.54,55.9,5.23,5.27,3.21,True,False,False,False,False,False,1633.0
0.56,56.0,5.31,5.32,3.27,True,False,False,False,False,False,1633.0
0.51,57.0,5.15,5.71,3.14,True,False,False,False,False,False,1633.0
0.59,56.0,5.35,5.45,3.33,True,False,True,False,False,False,1633.0
0.68,71.0,5.85,5.7,3.35,False,False,False,False,False,False,1633.0
0.56,54.0,5.36,5.32,3.27,True,False,False,False,False,False,1633.0
0.62,60.0,5.48,5.45,3.35,False,True,False,False,False,False,1633.0
0.51,55.0,5.03,5.07,3.25,False,False,True,False,False,False,1634.0
0.55,55.0,5.33,5.37,3.22,True,False,False,False,False,False,1634.0
0.55,56.0,5.22,5.27,3.27,True,False,False,False,False,False,1634.0
0.51,55.0,5.15,5.19,3.16,True,False,False,False,False,False,1634.0
0.58,57.0,5.41,5.34,3.28,False,True,False,False,False,False,1634.0
0.58,61.0,5.33,5.25,3.29,False,True,False,False,False,False,1634.0
0.7,56.0,5.05,5.1,3.22,False,False,False,False,False,False,1635.0
0.5,54.0,5.04,5.07,3.2,False,False,False,False,False,False,1635.0
0.5,57.0,5.04,5.09,3.21,False,False,False,False,False,False,1635.0
0.5,58.0,5.0,5.03,3.15,False,False,False,False,False,False,1635.0
0.5,56.0,5.05,5.09,3.23,False,False,False,False,False,False,1635.0
0.5,55.0,5.1,5.13,3.19,True,False,False,False,False,False,1635.0
0.53,56.0,5.24,5.27,3.2,False,False,False,False,False,False,1636.0
0.51,57.0,5.1,5.14,3.21,True,False,True,False,False,False,1636.0
0.51,61.0,5.11,5.14,3.18,False,False,True,False,False,False,1636.0
0.58,57.0,5.29,5.34,3.35,False,False,False,True,False,True,1636.0
0.58,55.0,5.34,5.39,3.3,True,False,True,False,False,False,1636.0
0.58,55.0,5.33,5.38,3.3,True,False,True,False,False,False,1636.0
0.58,56.0,5.34,5.71,3.32,True,False,False,False,False,False,1636.0
0.58,59.0,5.27,5.31,3.31,False,True,False,True,False,True,1636.0
0.55,56.0,5.3,5.25,3.27,True,False,False,False,False,False,1636.0
0.53,56.0,5.16,5.13,3.26,False,False,False,False,False,False,1636.0
0.53,58.0,5.21,5.16,3.22,False,True,False,False,False,False,1636.0
0.53,56.0,5.16,5.12,3.28,False,False,False,False,False,False,1636.0
0.69,59.0,5.66,5.63,3.5,False,True,False,True,False,False,1636.0
0.7,59.0,5.73,5.7,3.37,False,True,False,False,True,False,1636.0
0.53,58.0,5.15,5.11,3.25,False,False,False,False,False,False,1636.0
0.5,59.0,5.04,5.07,3.17,False,False,False,False,False,False,1637.0
0.54,56.0,5.19,5.23,3.24,True,False,False,False,False,False,1637.0
0.32,56.0,4.46,4.49,2.72,True,False,False,False,False,False,523.0
0.32,56.0,4.42,4.44,2.71,True,False,False,False,False,False,523.0
0.32,56.0,4.42,4.44,2.7,True,False,False,False,False,False,523.0
0.32,55.0,4.41,4.45,2.71,True,False,False,False,False,False,523.0
0.32,54.0,4.38,4.4,2.74,True,False,False,True,False,False,523.0
0.32,57.0,4.43,4.47,2.71,True,False,False,True,False,False,523.0
0.32,56.0,4.43,4.45,2.72,True,False,False,True,False,False,523.0
0.32,54.0,4.37,4.41,2.72,True,False,False,True,False,False,523.0
0.35,56.0,4.56,4.58,2.81,True,False,False,False,False,False,523.0
0.35,56.0,4.58,4.6,2.79,True,False,False,False,False,False,523.0
0.31,58.0,4.37,4.34,2.67,False,True,False,True,False,False,523.0
0.31,59.0,4.34,4.3,2.67,False,True,False,False,True,False,523.0
0.31,57.0,4.35,4.32,2.73,False,True,False,False,True,False,523.0
0.31,57.0,4.37,4.33,2.71,False,True,False,False,True,False,523.0
0.31,56.0,4.38,4.34,2.69,True,False,False,False,True,False,523.0
0.31,59.0,4.37,4.35,2.63,False,True,False,False,True,False,523.0
0.31,57.0,4.4,4.36,2.65,True,False,False,False,True,False,523.0
0.31,58.0,4.4,4.37,2.69,False,True,False,False,True,False,523.0
0.31,59.0,4.33,4.31,2.67,False,True,False,False,False,False,523.0
0.31,60.0,4.39,4.34,2.65,False,True,False,False,False,False,523.0
0.31,56.0,4.34,4.3,2.71,True,False,False,True,False,False,523.0
0.31,55.0,4.34,4.31,2.76,True,False,False,True,False,False,523.0
0.31,57.0,4.34,4.32,2.73,True,False,False,True,False,False,523.0
0.31,60.0,4.37,4.33,2.64,False,True,False,True,False,False,523.0
0.31,59.0,4.37,4.35,2.68,False,True,False,True,False,False,523.0
0.31,61.0,4.39,4.34,2.68,False,True,False,True,False,False,523.0
0.31,53.0,4.32,4.3,2.73,False,False,False,True,False,False,523.0
0.31,59.0,4.32,4.29,2.68,False,True,False,True,False,False,523.0
